iter	LogCosh
3254	103.5487868
3255	103.5279918
3256	103.5038626
3257	103.4820169
3258	103.4712434
3259	103.4712177
3260	103.4551857
3261	103.4376756
3262	103.4101237
3263	103.4013096
3264	103.3850305
3265	103.3547562
3266	103.3368969
3267	103.3098276
3268	103.2887884
3269	103.2842363
3270	103.2782606
3271	103.2624566
3272	103.2535275
3273	103.2257685
3274	103.2179179
3275	103.2117384
3276	103.1971815
3277	103.1806219
3278	103.165501
3279	103.1620523
3280	103.1474277
3281	103.1380749
3282	103.1325559
3283	103.1138928
3284	103.1100929
3285	103.1021252
3286	103.0982278
3287	103.0532471
3288	103.0511449
3289	103.0446673
3290	103.0261836
3291	103.0172001
3292	102.985023
3293	102.9758097
3294	102.962429
3295	102.9533674
3296	102.939636
3297	102.9251758
3298	102.9199365
3299	102.8981522
3300	102.8830678
3301	102.8644935
3302	102.8483056
3303	102.8309289
3304	102.8112733
3305	102.8069647
3306	102.7961169
3307	102.76997
3308	102.7499477
3309	102.738826
3310	102.7343861
3311	102.7100318
3312	102.7031498
3313	102.6988989
3314	102.6945242
3315	102.6885733
3316	102.6707952
3317	102.6513569
3318	102.6353986
3319	102.6298873
3320	102.6212165
3321	102.6144454
3322	102.6057801
3323	102.583406
3324	102.5586213
3325	102.5480563
3326	102.5403486
3327	102.5340455
3328	102.5340126
3329	102.5148996
3330	102.4948351
3331	102.4711825
3332	102.4661049
3333	102.4562361
3334	102.450342
3335	102.4449736
3336	102.4298849
3337	102.4193017
3338	102.3934508
3339	102.3684403
3340	102.3578289
3341	102.3557291
3342	102.3510828
3343	102.3482704
3344	102.3333604
3345	102.3171079
3346	102.3136604
3347	102.3112927
3348	102.3067745
3349	102.3025974
3350	102.2960103
3351	102.2876947
3352	102.2570442
3353	102.2457893
3354	102.2438035
3355	102.2411783
3356	102.2362288
3357	102.2327458
3358	102.2217535
3359	102.2038871
3360	102.1938309
3361	102.1884232
3362	102.1625125
3363	102.1440587
3364	102.140105
3365	102.1171509
3366	102.0999367
3367	102.0928746
3368	102.0870984
3369	102.0825998
3370	102.0727499
3371	102.0573766
3372	102.0528569
3373	102.0434388
3374	102.0291962
3375	102.0047742
3376	102.0010302
3377	101.9970069
3378	101.9863318
3379	101.9791564
3380	101.9611904
3381	101.9250249
3382	101.8999694
3383	101.8936206
3384	101.8827556
3385	101.877229
3386	101.8434986
3387	101.8400724
3388	101.8300676
3389	101.8229179
3390	101.812953
3391	101.8048068
3392	101.7991114
3393	101.7695056
3394	101.7547873
3395	101.742335
3396	101.7284094
3397	101.6932025
3398	101.6820034
3399	101.6731612
3400	101.6480715
3401	101.6389972
3402	101.618537
3403	101.6103252
3404	101.6016689
3405	101.5953258
3406	101.5895482
3407	101.5717117
3408	101.5639818
3409	101.5220591
3410	101.5161632
3411	101.4928394
3412	101.4849981
3413	101.4811718
3414	101.477821
3415	101.4704374
3416	101.4633579
3417	101.4386582
3418	101.4335833
3419	101.4268873
3420	101.4231479
3421	101.4174194
3422	101.3969955
3423	101.3936003
3424	101.3878209
3425	101.3634298
3426	101.3357841
3427	101.3293671
3428	101.3185483
3429	101.3050997
3430	101.2805127
3431	101.2778932
3432	101.2612734
3433	101.2297141
3434	101.2189949
3435	101.1995649
3436	101.1902837
3437	101.1668043
3438	101.1600149
3439	101.1572018
3440	101.1436519
3441	101.1318568
3442	101.119127
3443	101.0916681
3444	101.071539
3445	101.0653754
3446	101.0515022
3447	101.0450586
3448	101.0259531
3449	101.0001311
3450	100.9755166
3451	100.9603577
3452	100.9592065
3453	100.9317143
3454	100.9048175
3455	100.8844253
3456	100.8649613
3457	100.8364532
3458	100.8198992
3459	100.8100715
3460	100.8002824
3461	100.7968543
3462	100.779936
3463	100.7664815
3464	100.7505329
3465	100.7397228
3466	100.7345619
3467	100.7217089
3468	100.7200308
3469	100.7062284
3470	100.6909235
3471	100.6878069
3472	100.6835765
3473	100.6669224
3474	100.6611577
3475	100.6498429
3476	100.6396179
3477	100.632248
3478	100.6168271
3479	100.6028727
3480	100.5859805
3481	100.5740577
3482	100.565821
3483	100.5543091
3484	100.5540921
3485	100.5375232
3486	100.5327178
3487	100.5195474
3488	100.5121423
3489	100.4920068
3490	100.4775502
3491	100.4626058
3492	100.4615814
3493	100.4492475
3494	100.447997
3495	100.4435486
3496	100.4295486
3497	100.4236963
3498	100.4120075
3499	100.4025747
3500	100.4025483
3501	100.3979909
3502	100.3827226
3503	100.3747929
3504	100.3747789
3505	100.3491898
3506	100.345392
3507	100.3340776
3508	100.3254624
3509	100.3242547
3510	100.3113144
3511	100.3027313
3512	100.2932827
3513	100.2816015
3514	100.2696671
3515	100.2487066
3516	100.2427462
3517	100.2323014
3518	100.2217204
3519	100.2155718
3520	100.2145264
3521	100.210206
3522	100.2002862
3523	100.1968359
3524	100.1958394
3525	100.1906598
3526	100.1867223
3527	100.178237
3528	100.1695389
3529	100.1578575
3530	100.1505983
3531	100.1355266
3532	100.121989
3533	100.1133159
3534	100.1063377
3535	100.0982619
3536	100.0911417
3537	100.0863769
3538	100.0739881
3539	100.0658524
3540	100.0519674
3541	100.0404486
3542	100.0224106
3543	100.0139079
3544	99.99079391
3545	99.98004819
3546	99.96507548
3547	99.95143644
3548	99.94662569
3549	99.94063479
3550	99.92873202
3551	99.92758864
3552	99.92251134
3553	99.91669964
3554	99.91346461
3555	99.89044916
3556	99.86704536
3557	99.85271836
3558	99.84521527
3559	99.82426101
3560	99.81804956
3561	99.7990793
3562	99.78239949
3563	99.75997203
3564	99.75817695
3565	99.74419563
3566	99.72677349
3567	99.7232431
3568	99.71072706
3569	99.68374028
3570	99.67827835
3571	99.65841427
3572	99.65221896
3573	99.64686717
3574	99.63733221
3575	99.62948527
3576	99.61041946
3577	99.60204876
3578	99.58985808
3579	99.58348592
3580	99.57537189
3581	99.56584223
3582	99.55492763
3583	99.54559558
3584	99.53279537
3585	99.51959579
3586	99.51032537
3587	99.49417807
3588	99.48020615
3589	99.46999373
3590	99.46481603
3591	99.44993429
3592	99.43745371
3593	99.42973577
3594	99.42235687
3595	99.41655743
3596	99.40188569
3597	99.3981144
3598	99.38939736
3599	99.37419459
3600	99.36372476
3601	99.35547387
3602	99.34801476
3603	99.34239619
3604	99.32897531
3605	99.3172297
3606	99.30369698
3607	99.29761137
3608	99.28705804
3609	99.28031285
3610	99.27363621
3611	99.2702816
3612	99.26464617
3613	99.25523797
3614	99.23558024
3615	99.23062873
3616	99.21319381
3617	99.19224992
3618	99.17629779
3619	99.16024555
3620	99.13824937
3621	99.13514645
3622	99.12951986
3623	99.11719068
3624	99.10739703
3625	99.08826642
3626	99.07972081
3627	99.06768365
3628	99.06436251
3629	99.0551598
3630	99.04676229
3631	99.03454234
3632	99.01641449
3633	99.0124819
3634	98.99435465
3635	98.9887803
3636	98.97522243
3637	98.97420738
3638	98.97111194
3639	98.96028654
3640	98.94830883
3641	98.93364336
3642	98.92395075
3643	98.91127651
3644	98.89818111
3645	98.88751157
3646	98.87368438
3647	98.86863199
3648	98.85854481
3649	98.84710656
3650	98.84390278
3651	98.83577156
3652	98.82383165
3653	98.80697276
3654	98.79596991
3655	98.78689348
3656	98.77479702
3657	98.76458948
3658	98.7528063
3659	98.73630034
3660	98.73177881
3661	98.72574404
3662	98.7172917
3663	98.70769621
3664	98.68208185
3665	98.67800419
3666	98.66027
3667	98.6344769
3668	98.62316164
3669	98.61693
3670	98.60784772
3671	98.59436354
3672	98.58812913
3673	98.57184214
3674	98.55510256
3675	98.5531633
3676	98.55068008
3677	98.5450554
3678	98.53846459
3679	98.53513045
3680	98.52923152
3681	98.50632519
3682	98.50151858
3683	98.4905352
3684	98.4818576
3685	98.477491
3686	98.46142569
3687	98.445168
3688	98.42661136
3689	98.40674498
3690	98.39918803
3691	98.39674625
3692	98.39049598
3693	98.38425908
3694	98.35784888
3695	98.34883815
3696	98.34283717
3697	98.333927
3698	98.31850593
3699	98.31623015
3700	98.30980314
3701	98.30254016
3702	98.29008308
3703	98.28320757
3704	98.27534452
3705	98.2704509
3706	98.27019903
3707	98.25642985
3708	98.2500288
3709	98.24527462
3710	98.24509681
3711	98.23170767
3712	98.21007232
3713	98.19993756
3714	98.19020893
3715	98.18291715
3716	98.16655451
3717	98.1581607
3718	98.13885552
3719	98.13208767
3720	98.11529096
3721	98.10393853
3722	98.09767495
3723	98.08546067
3724	98.07490744
3725	98.05878325
3726	98.04884502
3727	98.04113937
3728	98.04000571
3729	98.0192531
3730	98.01331826
3731	98.00306848
3732	97.9971256
3733	97.98881458
3734	97.98623317
3735	97.97392689
3736	97.97217548
3737	97.95677977
3738	97.94177956
3739	97.92500575
3740	97.92052182
3741	97.91597835
3742	97.9096603
3743	97.88816347
3744	97.88223661
3745	97.88086002
3746	97.85842186
3747	97.8559473
3748	97.83921755
3749	97.83820152
3750	97.82724592
3751	97.82161117
3752	97.81565552
3753	97.79681641
3754	97.79040811
3755	97.77446035
3756	97.77049174
3757	97.76064356
3758	97.75336326
3759	97.73795286
3760	97.73197182
3761	97.72779411
3762	97.71908865
3763	97.69934029
3764	97.69471328
3765	97.68994095
3766	97.67534184
3767	97.66772344
3768	97.66552199
3769	97.65212296
3770	97.63760822
3771	97.61898464
3772	97.61575014
3773	97.59816487
3774	97.5929119
3775	97.58620622
3776	97.56726081
3777	97.55941088
3778	97.54676557
3779	97.53553266
3780	97.53237791
3781	97.52567446
3782	97.5199985
3783	97.51527034
3784	97.51060671
3785	97.50454241
3786	97.48247842
3787	97.4790088
3788	97.47620801
3789	97.46804927
3790	97.46802703
3791	97.4587311
3792	97.45590198
3793	97.43224194
3794	97.42517626
3795	97.42192132
3796	97.39389795
3797	97.38563786
3798	97.36908989
3799	97.36109033
3800	97.35275386
3801	97.34935652
3802	97.33592197
3803	97.33422399
3804	97.31606714
3805	97.27239955
3806	97.25587296
3807	97.24026354
3808	97.23515858
3809	97.21938996
3810	97.18833889
3811	97.18136833
3812	97.16907049
3813	97.1631676
3814	97.14639689
3815	97.13864131
3816	97.13445791
3817	97.13262146
3818	97.12995329
3819	97.12478893
3820	97.1086491
3821	97.10338088
3822	97.09743595
3823	97.08534195
3824	97.07884421
3825	97.07425887
3826	97.06625288
3827	97.05086214
3828	97.04720409
3829	97.04066013
3830	97.03941506
3831	97.03538916
3832	97.03400065
3833	97.02519735
3834	97.02343398
3835	97.02113132
3836	97.01979679
3837	97.01851303
3838	97.00758647
3839	96.99285161
3840	96.98673517
3841	96.98056924
3842	96.97268362
3843	96.96865783
3844	96.95710616
3845	96.95625872
3846	96.94552875
3847	96.94376288
3848	96.93100088
3849	96.92282186
3850	96.921656
3851	96.92102903
3852	96.91984172
3853	96.90580767
3854	96.9007072
3855	96.88902633
3856	96.86818225
3857	96.86816422
3858	96.86182312
3859	96.8575973
3860	96.84198751
3861	96.84110076
3862	96.83578364
3863	96.82695196
3864	96.82227824
3865	96.82124799
3866	96.81252272
3867	96.81168953
3868	96.7959957
3869	96.78918291
3870	96.78316104
3871	96.7819313
3872	96.77282156
3873	96.77091048
3874	96.75865055
3875	96.75462427
3876	96.7401803
3877	96.7382415
3878	96.73462403
3879	96.72421435
3880	96.71683178
3881	96.71299508
3882	96.70981649
3883	96.70413211
3884	96.69251011
3885	96.67985548
3886	96.65755111
3887	96.64956297
3888	96.63812501
3889	96.63563764
3890	96.62708942
3891	96.61601987
3892	96.5983263
3893	96.59000804
3894	96.579951
3895	96.57266149
3896	96.56963337
3897	96.55943188
3898	96.54583477
3899	96.53975953
3900	96.53684111
3901	96.52088927
3902	96.50592345
3903	96.50528443
3904	96.4932874
3905	96.48900458
3906	96.47162055
3907	96.46792536
3908	96.45554311
3909	96.4385193
3910	96.43424295
3911	96.42515148
3912	96.41439203
3913	96.40045321
3914	96.39010555
3915	96.38652046
3916	96.37907778
3917	96.37831081
3918	96.37375537
3919	96.37373281
3920	96.37371633
3921	96.3710375
3922	96.36037567
3923	96.35440463
3924	96.3421378
3925	96.3280429
3926	96.32728039
3927	96.3224026
3928	96.3162442
3929	96.30020595
3930	96.28900066
3931	96.27252005
3932	96.26436396
3933	96.26237705
3934	96.24617523
3935	96.24032739
3936	96.22469392
3937	96.20827511
3938	96.18989617
3939	96.18807605
3940	96.1857
3941	96.18345521
3942	96.1798929
3943	96.17370659
3944	96.16944601
3945	96.16105742
3946	96.15809376
3947	96.1539043
3948	96.14539721
3949	96.13598728
3950	96.1342963
3951	96.13027189
3952	96.10993672
3953	96.09199634
3954	96.07226401
3955	96.05782859
3956	96.0473649
3957	96.03094303
3958	96.02781374
3959	96.0223639
3960	96.01862812
3961	96.01675787
3962	96.01673677
3963	96.0103277
3964	95.99700036
3965	95.98739497
3966	95.97563254
3967	95.96797731
3968	95.9661874
3969	95.96449837
3970	95.9627718
3971	95.95875028
3972	95.95677559
3973	95.95340507
3974	95.95152403
3975	95.9476937
3976	95.94605502
3977	95.93387765
3978	95.92543125
3979	95.92208977
3980	95.92047006
3981	95.90690597
3982	95.89192007
3983	95.88995361
3984	95.87959849
3985	95.87791439
3986	95.8768668
3987	95.86705572
3988	95.86292051
3989	95.85670561
3990	95.85592492
3991	95.8537179
3992	95.85218121
3993	95.85061436
3994	95.84029298
3995	95.8268577
3996	95.81969266
3997	95.80892844
3998	95.80833651
3999	95.79499702
4000	95.78064908
4001	95.7700308
4002	95.75743285
4003	95.75518592
4004	95.73293602
4005	95.72076889
4006	95.70864702
4007	95.70212253
4008	95.68614669
4009	95.67708418
4010	95.66309762
4011	95.6565568
4012	95.63669172
4013	95.62947306
4014	95.6222261
4015	95.60963478
4016	95.60034542
4017	95.598607
4018	95.59858913
4019	95.59857166
4020	95.57600083
4021	95.55188148
4022	95.54336689
4023	95.53408926
4024	95.51764467
4025	95.50605731
4026	95.49894049
4027	95.4741991
4028	95.45103123
4029	95.41671764
4030	95.39939042
4031	95.39144734
4032	95.37343501
4033	95.360543
4034	95.35138172
4035	95.34442326
4036	95.31574159
4037	95.2961327
4038	95.28308706
4039	95.27087978
4040	95.26208404
4041	95.24781713
4042	95.22586888
4043	95.21696227
4044	95.21484925
4045	95.21053707
4046	95.19448781
4047	95.18415192
4048	95.17750855
4049	95.15123263
4050	95.14060549
4051	95.13704444
4052	95.11898797
4053	95.10620371
4054	95.09008058
4055	95.06580144
4056	95.04812345
4057	95.03636577
4058	95.02667364
4059	95.01504907
4060	95.00462932
4061	94.99743488
4062	94.97940319
4063	94.954197
4064	94.92993794
4065	94.91898294
4066	94.90778755
4067	94.89064697
4068	94.88543392
4069	94.87354437
4070	94.85837365
4071	94.85168667
4072	94.8485488
4073	94.84012962
4074	94.82986568
4075	94.82133975
4076	94.81951114
4077	94.80795726
4078	94.80636353
4079	94.80077385
4080	94.79389952
4081	94.78124964
4082	94.77736875
4083	94.77445685
4084	94.76245592
4085	94.74682796
4086	94.73382615
4087	94.72395998
4088	94.71799453
4089	94.70324374
4090	94.68204094
4091	94.67496862
4092	94.66350312
4093	94.66027871
4094	94.64973031
4095	94.63598803
4096	94.63270825
4097	94.62920462
4098	94.61010265
4099	94.59278212
4100	94.56298384
4101	94.55945527
4102	94.55810987
4103	94.55809804
4104	94.55808643
4105	94.55806584
4106	94.54941047
4107	94.53133426
4108	94.52750908
4109	94.52602733
4110	94.52446257
4111	94.52267695
4112	94.52265138
4113	94.51953143
4114	94.51690154
4115	94.50591181
4116	94.49944505
4117	94.49941229
4118	94.4928294
4119	94.48610969
4120	94.48608314
4121	94.48486897
4122	94.48265187
4123	94.48125691
4124	94.47553229
4125	94.47465699
4126	94.47218969
4127	94.47216882
4128	94.47097489
4129	94.46982725
4130	94.46823763
4131	94.4682257
4132	94.4643354
4133	94.46091741
4134	94.45798148
4135	94.44971836
4136	94.44971078
4137	94.44682559
4138	94.44681119
4139	94.44410458
4140	94.43353366
4141	94.43284085
4142	94.42979239
4143	94.42727215
4144	94.42725386
4145	94.41809568
4146	94.41679216
4147	94.41677433
4148	94.41676446
4149	94.40447991
4150	94.40346676
4151	94.40050181
4152	94.39809874
4153	94.39599328
4154	94.39052601
4155	94.39051923
4156	94.39050942
4157	94.38824615
4158	94.3762256
4159	94.37037932
4160	94.36451687
4161	94.35430197
4162	94.35044546
4163	94.34082692
4164	94.33042211
4165	94.31017466
4166	94.29859041
4167	94.29607177
4168	94.27883512
4169	94.27822078
4170	94.27440393
4171	94.2723482
4172	94.26844649
4173	94.26633807
4174	94.25345802
4175	94.24489853
4176	94.24152609
4177	94.22744749
4178	94.22276489
4179	94.21997764
4180	94.21996914
4181	94.21094813
4182	94.20829559
4183	94.19878881
4184	94.19406642
4185	94.19242778
4186	94.19239408
4187	94.19236036
4188	94.19232749
4189	94.18297007
4190	94.17913517
4191	94.17724769
4192	94.17447978
4193	94.16731969
4194	94.167313
4195	94.15399518
4196	94.14100376
4197	94.1393942
4198	94.13553999
4199	94.13358872
4200	94.13355742
4201	94.12033866
4202	94.1063764
4203	94.09788918
4204	94.09788149
4205	94.08969599
4206	94.08280561
4207	94.0613634
4208	94.04958752
4209	94.04213129
4210	94.03706241
4211	94.02902918
4212	94.02561383
4213	94.02560212
4214	94.02007269
4215	94.02005266
4216	94.01123397
4217	94.00562164
4218	94.00561261
4219	94.00560517
4220	93.99291637
4221	93.98566259
4222	93.97802366
4223	93.96987372
4224	93.96353909
4225	93.95725898
4226	93.95725511
4227	93.95117649
4228	93.94673206
4229	93.94270545
4230	93.94239604
4231	93.93696093
4232	93.93239531
4233	93.92402887
4234	93.91123473
4235	93.90829931
4236	93.90828135
4237	93.90827467
4238	93.90215266
4239	93.90213701
4240	93.90038219
4241	93.89882168
4242	93.88701192
4243	93.88099875
4244	93.87247889
4245	93.86258127
4246	93.85405262
4247	93.85073769
4248	93.85073104
4249	93.84624296
4250	93.83982817
4251	93.83982166
4252	93.81662011
4253	93.81202322
4254	93.80687165
4255	93.79488427
4256	93.79222293
4257	93.78892532
4258	93.78662485
4259	93.78210297
4260	93.78208633
4261	93.77291683
4262	93.77289714
4263	93.76424273
4264	93.75869773
4265	93.75176376
4266	93.74510675
4267	93.74394346
4268	93.72290159
4269	93.71992851
4270	93.71635264
4271	93.71092061
4272	93.70793422
4273	93.70067683
4274	93.70062103
4275	93.68910694
4276	93.68162738
4277	93.67706671
4278	93.66944406
4279	93.66944042
4280	93.66489698
4281	93.65605894
4282	93.64561284
4283	93.62750121
4284	93.61495126
4285	93.61110422
4286	93.60803782
4287	93.60338395
4288	93.59105673
4289	93.58930777
4290	93.58188731
4291	93.5818709
4292	93.57807838
4293	93.57805045
4294	93.57240356
4295	93.57238706
4296	93.56607678
4297	93.55994235
4298	93.55004086
4299	93.55003449
4300	93.54443379
4301	93.53810995
4302	93.53522887
4303	93.51920251
4304	93.51841075
4305	93.5142478
4306	93.50181205
4307	93.49538971
4308	93.49538002
4309	93.49537507
4310	93.48230325
4311	93.47828073
4312	93.47827658
4313	93.47358153
4314	93.46875718
4315	93.45224548
4316	93.44308055
4317	93.4267004
4318	93.4153869
4319	93.40984449
4320	93.39035994
4321	93.38715393
4322	93.36931744
4323	93.35411245
4324	93.34466319
4325	93.32753585
4326	93.32279057
4327	93.30640196
4328	93.30421652
4329	93.28949155
4330	93.27812174
4331	93.25958452
4332	93.24644269
4333	93.24331341
4334	93.23653037
4335	93.23240094
4336	93.22973924
4337	93.22923676
4338	93.22521161
4339	93.22349479
4340	93.21549928
4341	93.21344742
4342	93.20418949
4343	93.2020196
4344	93.19581593
4345	93.1952202
4346	93.18648574
4347	93.17473229
4348	93.17070611
4349	93.16422759
4350	93.16103172
4351	93.15473803
4352	93.15027705
4353	93.14136232
4354	93.13608708
4355	93.13014468
4356	93.12181191
4357	93.11156991
4358	93.10325457
4359	93.10013947
4360	93.08926139
4361	93.08768547
4362	93.08046797
4363	93.06992816
4364	93.06745967
4365	93.06120793
4366	93.05965302
4367	93.05447442
4368	93.05376443
4369	93.04893323
4370	93.03219555
4371	93.02252457
4372	93.0084065
4373	92.9914231
4374	92.98811664
4375	92.97344888
4376	92.96796753
4377	92.94739486
4378	92.92607418
4379	92.92306384
4380	92.8953761
4381	92.88570082
4382	92.87869254
4383	92.87629659
4384	92.86374133
4385	92.84297723
4386	92.83763684
4387	92.81337992
4388	92.80913906
4389	92.80133537
4390	92.79712936
4391	92.79665553
4392	92.78965766
4393	92.78231943
4394	92.78103092
4395	92.76560421
4396	92.75907996
4397	92.75223861
4398	92.752227
4399	92.74409813
4400	92.74150006
4401	92.73677915
4402	92.71865318
4403	92.7147967
4404	92.70765182
4405	92.70526112
4406	92.7014115
4407	92.69866149
4408	92.69779635
4409	92.69021701
4410	92.68665505
4411	92.67484855
4412	92.67010307
4413	92.66872517
4414	92.66426396
4415	92.66425276
4416	92.64836773
4417	92.62618896
4418	92.60581638
4419	92.59370948
4420	92.5707338
4421	92.56272089
4422	92.55669485
4423	92.52989541
4424	92.52038509
4425	92.50583205
4426	92.49981751
4427	92.48592258
4428	92.47942189
4429	92.47590992
4430	92.47279426
4431	92.46492823
4432	92.45594646
4433	92.45528789
4434	92.45527707
4435	92.45011935
4436	92.4431025
4437	92.43809759
4438	92.43705899
4439	92.42891339
4440	92.42553384
4441	92.4221989
4442	92.40940548
4443	92.4013942
4444	92.40105331
4445	92.3980101
4446	92.39799961
4447	92.39798818
4448	92.397977
4449	92.39276501
4450	92.39155773
4451	92.38273425
4452	92.37415879
4453	92.36965361
4454	92.36246858
4455	92.34177592
4456	92.3360913
4457	92.33139978
4458	92.32878335
4459	92.32258506
4460	92.32162018
4461	92.31455758
4462	92.31061997
4463	92.30736866
4464	92.30623709
4465	92.30383641
4466	92.3018758
4467	92.30102347
4468	92.29922192
4469	92.29661047
4470	92.29255947
4471	92.29085722
4472	92.28752225
4473	92.28583292
4474	92.28362191
4475	92.27970452
4476	92.27848221
4477	92.27703378
4478	92.27575581
4479	92.27012255
4480	92.2568099
4481	92.25363766
4482	92.24374507
4483	92.2390176
4484	92.23386588
4485	92.2302514
4486	92.22621121
4487	92.22237548
4488	92.21879044
4489	92.211028
4490	92.2093781
4491	92.20861826
4492	92.20276948
4493	92.19759434
4494	92.19663081
4495	92.19416524
4496	92.18925718
4497	92.18653539
4498	92.18210816
4499	92.17858247
4500	92.177936
4501	92.17471054
4502	92.17207777
4503	92.16598296
4504	92.16294178
4505	92.1567396
4506	92.15352426
4507	92.15218342
4508	92.14861799
4509	92.14615888
4510	92.14423828
4511	92.14190536
4512	92.13426155
4513	92.12736268
4514	92.12326937
4515	92.11893847
4516	92.10797771
4517	92.10362855
4518	92.0887142
4519	92.08082456
4520	92.07439862
4521	92.06924665
4522	92.06161461
4523	92.05645061
4524	92.05463835
4525	92.05076927
4526	92.04673633
4527	92.04006215
4528	92.03640418
4529	92.03373247
4530	92.02759173
4531	92.01902845
4532	92.01440869
4533	92.01253999
4534	92.00496007
4535	92.0017669
4536	92.00026125
4537	91.99340313
4538	91.98708397
4539	91.9836202
4540	91.97895684
4541	91.97694285
4542	91.96165422
4543	91.96067975
4544	91.95364848
4545	91.94796727
4546	91.94264564
4547	91.94263651
4548	91.93768333
4549	91.93077893
4550	91.92898433
4551	91.92142387
4552	91.91074439
4553	91.90741936
4554	91.90636037
4555	91.8999293
4556	91.88755873
4557	91.88170858
4558	91.8774107
4559	91.87110897
4560	91.86458488
4561	91.86185292
4562	91.85833836
4563	91.85060492
4564	91.84312441
4565	91.83584624
4566	91.83292873
4567	91.81767976
4568	91.81391808
4569	91.80860267
4570	91.80479342
4571	91.79579803
4572	91.78969011
4573	91.78820149
4574	91.78098547
4575	91.77219869
4576	91.76778134
4577	91.7635917
4578	91.76168404
4579	91.75061963
4580	91.7444395
4581	91.74014467
4582	91.71819887
4583	91.71497471
4584	91.70994375
4585	91.70296712
4586	91.69878164
4587	91.68656822
4588	91.67304235
4589	91.66838411
4590	91.66373058
4591	91.65965249
4592	91.65094018
4593	91.64888176
4594	91.63926124
4595	91.63675667
4596	91.63326779
4597	91.62753519
4598	91.62077117
4599	91.61562649
4600	91.60696141
4601	91.60430399
4602	91.5901584
4603	91.58774634
4604	91.57820998
4605	91.57557406
4606	91.56941405
4607	91.56740129
4608	91.54967938
4609	91.53305622
4610	91.52802218
4611	91.52124207
4612	91.51716722
4613	91.51023146
4614	91.5009834
4615	91.4951939
4616	91.4696203
4617	91.46495215
4618	91.46119688
4619	91.44867768
4620	91.43528137
4621	91.42599465
4622	91.42063196
4623	91.42031629
4624	91.39795665
4625	91.39141477
4626	91.38687696
4627	91.37576622
4628	91.3755507
4629	91.36826443
4630	91.36247805
4631	91.35586192
4632	91.34790051
4633	91.33373713
4634	91.32572902
4635	91.3227897
4636	91.31953936
4637	91.31127467
4638	91.295802
4639	91.29013923
4640	91.2857518
4641	91.26769789
4642	91.25519294
4643	91.24877358
4644	91.24110794
4645	91.23543095
4646	91.22860197
4647	91.22363101
4648	91.21591015
4649	91.2095424
4650	91.20687723
4651	91.1919834
4652	91.18584793
4653	91.1790549
4654	91.1763073
4655	91.17384464
4656	91.15958778
4657	91.15034623
4658	91.15024843
4659	91.14319677
4660	91.13343529
4661	91.1306227
4662	91.12688629
4663	91.11874933
4664	91.11439975
4665	91.10272003
4666	91.08901733
4667	91.08077544
4668	91.07177711
4669	91.06983414
4670	91.06611354
4671	91.06108983
4672	91.0600145
4673	91.05051113
4674	91.04637539
4675	91.04482826
4676	91.04402245
4677	91.03317001
4678	91.02645625
4679	91.02263779
4680	91.02044081
4681	91.01811773
4682	91.01484973
4683	90.99809099
4684	90.98833148
4685	90.97951104
4686	90.97855947
4687	90.9638098
4688	90.95597636
4689	90.95234011
4690	90.94177738
4691	90.94074644
4692	90.93841793
4693	90.92738288
4694	90.91785044
4695	90.91332525
4696	90.91331422
4697	90.91007267
4698	90.90655784
4699	90.90632498
4700	90.88669441
4701	90.87827945
4702	90.87249001
4703	90.86100817
4704	90.85963489
4705	90.85646199
4706	90.85425548
4707	90.84862248
4708	90.84477059
4709	90.84185573
4710	90.84087708
4711	90.8321156
4712	90.81979669
4713	90.81317518
4714	90.81315783
4715	90.81152556
4716	90.81047557
4717	90.80402402
4718	90.7998363
4719	90.78698137
4720	90.785234
4721	90.78424848
4722	90.77662255
4723	90.77291027
4724	90.7557984
4725	90.73334381
4726	90.71428177
4727	90.69393009
4728	90.68416436
4729	90.67869144
4730	90.66689399
4731	90.66195334
4732	90.65921281
4733	90.65710032
4734	90.6508417
4735	90.64776584
4736	90.63743874
4737	90.63131289
4738	90.62720739
4739	90.62482437
4740	90.61414292
4741	90.59940475
4742	90.58875624
4743	90.57137821
4744	90.56309736
4745	90.55461974
4746	90.52900411
4747	90.52268928
4748	90.51869087
4749	90.4926773
4750	90.49152429
4751	90.4890982
4752	90.48742515
4753	90.47502894
4754	90.47051583
4755	90.46706666
4756	90.4612324
4757	90.45531386
4758	90.44696931
4759	90.44281467
4760	90.43398508
4761	90.4190218
4762	90.41231688
4763	90.41074492
4764	90.40936191
4765	90.39968368
4766	90.39666747
4767	90.38754028
4768	90.38070354
4769	90.37835689
4770	90.37658867
4771	90.37279187
4772	90.36123406
4773	90.36000588
4774	90.35753752
4775	90.35249472
4776	90.34700037
4777	90.32870056
4778	90.32356524
4779	90.31470472
4780	90.30596206
4781	90.30002494
4782	90.28922906
4783	90.28561721
4784	90.27351163
4785	90.2707431
4786	90.2596167
4787	90.25132563
4788	90.2487642
4789	90.24630814
4790	90.24199406
4791	90.24053541
4792	90.23707919
4793	90.23469711
4794	90.23107081
4795	90.22648233
4796	90.22128872
4797	90.21704258
4798	90.2129248
4799	90.20964442
4800	90.20702928
4801	90.20491862
4802	90.19669435
4803	90.19053637
4804	90.18437362
4805	90.17970497
4806	90.16798975
4807	90.16167955
4808	90.14760173
4809	90.12049082
4810	90.1108538
4811	90.09949169
4812	90.08725953
